商品ID,用户ID,会员等级,总打分数,总回复数,购买时间,评论时间,评论天数间隔,打分,商品名称,评论内容
100013588055 ,17951632454,0,0,0,2022/8/21 21:58,2022/8/23 12:27,2,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17951428094,0,0,0,2022/8/22 9:04,2022/8/23 11:41,1,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17951293869,0,0,0,2022/8/20 17:27,2022/8/23 11:16,3,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17950958694,201,0,1,2022/8/19 9:46,2022/8/23 10:07,4,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,非常满意
100013588055 ,17950879666,103,0,1,2022/8/12 18:15,2022/8/23 9:47,11,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,安装了试用了几天，因为是给父亲购买的，老人家说制冷效果不错，购买的时候也认可，大牌子信任的过，售后的客服姐姐态度也很好。
100013588055 ,17950609743,201,0,1,2022/8/21 14:37,2022/8/23 8:39,2,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,非常满意！
100013588055 ,17948681821,203,0,1,2022/8/21 12:12,2022/8/22 20:43,1,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,"外形外观：非常漂亮。
节能省电：三级能源 不错
送货安装：送货和安装都很快"
100013588055 ,17948522983,201,0,0,2022/8/21 10:12,2022/8/22 20:08,1,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17948175165,103,1,1,2022/8/21 10:40,2022/8/22 18:57,1,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,安装服务非常好，两位师傅非常专业！
100013588055 ,17948126813,0,0,0,2022/8/19 16:21,2022/8/22 18:48,3,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17947939547,0,0,0,2022/8/20 0:02,2022/8/22 18:07,2,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17947855093,201,0,0,2022/8/17 22:06,2022/8/22 17:49,5,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,好
100013588055 ,17947571218,0,0,1,2022/8/20 14:58,2022/8/22 16:56,2,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,安装服务好
100013588055 ,17947356611,0,0,0,2022/8/22 7:17,2022/8/22 16:15,0,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17947209249,201,0,0,2022/8/20 6:58,2022/8/22 15:44,2,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17947189714,0,0,0,2022/8/21 16:02,2022/8/22 15:41,1,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17947177452,0,0,0,2022/8/20 14:42,2022/8/22 15:36,2,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17946945642,0,0,0,2022/8/21 14:21,2022/8/22 14:48,1,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17946696657,0,0,0,2022/8/12 0:01,2022/8/22 13:57,10,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17946557453,0,0,0,2022/8/21 18:52,2022/8/22 13:25,1,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17946545565,103,0,0,2022/8/21 11:47,2022/8/22 13:22,1,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17946448500,201,0,0,2022/8/18 22:08,2022/8/22 13:03,4,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17946443122,0,0,0,2022/8/19 16:23,2022/8/22 13:00,3,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17946387791,0,0,0,2022/8/21 12:46,2022/8/22 12:56,1,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,好
100013588055 ,17946354018,0,0,0,2022/8/20 8:01,2022/8/22 12:41,2,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17946308558,103,0,0,2022/8/20 16:37,2022/8/22 12:33,2,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17946196289,0,0,1,2022/8/19 22:08,2022/8/22 12:10,3,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,安装完成 服务满意
100013588055 ,17946021072,201,0,0,2022/8/20 23:37,2022/8/22 11:33,2,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17945875552,0,0,0,2022/8/20 12:13,2022/8/22 11:05,2,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17945810738,201,0,0,2022/8/14 20:02,2022/8/22 10:55,8,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17945373658,201,0,1,2022/8/18 23:02,2022/8/22 9:30,4,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,满意
100013588055 ,17945280723,0,0,0,2022/8/21 15:23,2022/8/22 9:10,1,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17945253228,0,0,0,2022/8/19 11:04,2022/8/22 9:00,3,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17945120979,203,0,0,2022/8/21 15:39,2022/8/22 8:20,1,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17944244004,201,0,1,2022/8/15 13:35,2022/8/21 23:21,6,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,美的的老用户了，空调制冷效果很好，性价比高，安装师傅很专业，非常有耐心，总之非常满意的一次购物。
100013588055 ,17943760422,103,0,0,2022/8/20 17:03,2022/8/21 21:09,1,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17943449373,201,0,1,2022/8/16 22:38,2022/8/21 20:07,5,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,老家太热啦，直接网上买了美的，快递也***，没多久就送到了。期待预约安装后的效果。总体来说目前还是非常满意的啦。美的品牌还是非常值得信赖的也比较了其他品牌最后选择美的。
100013588055 ,17943258945,201,0,0,2022/8/20 9:48,2022/8/21 19:21,1,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17942874067,201,0,1,2022/8/17 20:02,2022/8/21 17:59,4,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,安装的很好。。。。。。。。。
100013588055 ,17942778670,201,0,1,2022/8/20 10:54,2022/8/21 17:39,1,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,产品好，服务好，上门安装速度快
100013588055 ,17942732644,201,0,0,2022/8/15 13:32,2022/8/21 17:28,6,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17942734580,203,0,1,2022/8/19 19:27,2022/8/21 17:28,2,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,装上了，还未使用，样式还可以
100013588055 ,17942593536,201,0,1,2022/8/20 17:33,2022/8/21 17:02,1,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,给老家父母订的，安装师傅非常有耐心。
100013588055 ,17942567010,0,0,0,2022/8/17 23:32,2022/8/21 16:55,4,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17942429595,0,0,0,2022/8/19 12:41,2022/8/21 16:26,2,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17942384053,201,0,1,2022/8/21 8:46,2022/8/21 16:16,0,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,送货很快，安装也很快，
100013588055 ,17942316544,203,0,1,2022/8/21 9:26,2022/8/21 16:03,0,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,速度挺快的，当天购买当天安装，美的的空调第一次购买，不知道效果怎么样。
100013588055 ,17941950486,0,0,1,2022/8/19 17:23,2022/8/21 14:36,2,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,满意
100013588055 ,17941850687,0,0,0,2022/8/19 23:40,2022/8/21 14:10,2,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17941839663,0,0,1,2022/8/15 17:26,2022/8/21 14:08,6,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,满意
100013588055 ,17941650111,0,0,0,2022/8/20 7:29,2022/8/21 13:17,1,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17941647567,0,0,0,2022/8/20 14:01,2022/8/21 13:17,1,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17941604881,0,0,0,2022/8/19 15:38,2022/8/21 13:05,2,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17941585569,201,0,0,2022/8/20 12:07,2022/8/21 13:00,1,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17941503136,0,0,0,2022/8/17 20:08,2022/8/21 12:37,4,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17941425202,201,0,0,2022/8/20 8:37,2022/8/21 12:18,1,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17941393569,0,0,0,2022/8/19 18:09,2022/8/21 12:12,2,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17941285323,103,0,0,2022/8/18 8:06,2022/8/21 11:47,3,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17941219861,103,0,0,2022/8/19 18:49,2022/8/21 11:32,2,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17941169659,203,0,0,2022/8/20 15:39,2022/8/21 11:20,1,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17941093280,201,0,1,2022/8/20 12:03,2022/8/21 11:02,1,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,快递很给力！帮我送上四楼！谢谢，等安装了在评价
100013588055 ,17941003403,0,0,0,2022/8/18 2:06,2022/8/21 10:43,3,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17940894542,0,0,0,2022/8/16 15:49,2022/8/21 10:19,5,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17940762192,201,0,0,2022/8/15 11:52,2022/8/21 9:47,6,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17940723083,201,0,0,2022/8/19 21:49,2022/8/21 9:38,2,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17940717183,0,0,0,2022/8/18 17:15,2022/8/21 9:37,3,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17940109520,0,0,0,2022/8/18 20:04,2022/8/21 4:11,3,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17939429475,201,0,1,2022/8/19 18:58,2022/8/20 22:32,1,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,安装非常满意
100013588055 ,17938656268,0,0,0,2022/8/20 1:14,2022/8/20 19:34,0,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17938395703,201,0,0,2022/8/18 23:42,2022/8/20 18:26,2,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17938133348,0,0,1,2022/8/17 17:44,2022/8/20 17:30,3,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,安装满意
100013588055 ,17938054469,0,0,0,2022/8/19 17:06,2022/8/20 17:14,1,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17938041243,0,0,1,2022/8/17 13:43,2022/8/20 17:12,3,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,安装满意
100013588055 ,17938018023,0,0,0,2022/8/19 14:15,2022/8/20 17:07,1,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17937983159,0,0,1,2022/8/18 10:39,2022/8/20 16:59,2,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,安装五星好评
100013588055 ,17937896114,0,0,0,2022/8/19 13:31,2022/8/20 16:39,1,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17937847792,0,0,1,2022/8/17 13:03,2022/8/20 16:29,3,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,产品好，服务好
100013588055 ,17937838465,0,0,0,2022/8/18 16:07,2022/8/20 16:27,2,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17937837227,0,0,1,2022/8/17 16:06,2022/8/20 16:26,3,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,非常好
100013588055 ,17937760297,201,0,0,2022/8/18 20:15,2022/8/20 16:12,2,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17937728243,201,0,0,2022/8/17 10:23,2022/8/20 16:03,3,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17937643083,0,0,0,2022/8/18 12:54,2022/8/20 15:43,2,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17937638352,201,0,0,2022/8/19 0:07,2022/8/20 15:40,1,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17937509126,103,0,0,2022/8/19 16:27,2022/8/20 15:10,1,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17937499202,0,0,1,2022/8/19 11:55,2022/8/20 15:09,1,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,当日发货，次日一早都，发货速度奇快！安装师傅一早在酷热中，汗流浃背的把空调抬到三楼，打孔、安装，调试，服务好，赞?感谢！
100013588055 ,17937355623,0,0,0,2022/8/18 22:41,2022/8/20 14:33,2,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17937343948,103,0,0,2022/8/17 21:45,2022/8/20 14:30,3,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17937344849,103,0,1,2022/8/17 22:42,2022/8/20 14:30,3,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,师傅上门及时安装专业服务态度很好   空调很凉爽非常满意
100013588055 ,17937225717,0,0,0,2022/8/19 8:57,2022/8/20 14:01,1,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17937087938,0,0,0,2022/8/19 14:11,2022/8/20 13:28,1,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17936919338,0,0,1,2022/8/16 22:13,2022/8/20 12:49,4,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,安装师傅服务好，技术好
100013588055 ,17936912332,103,0,0,2022/8/18 23:42,2022/8/20 12:44,2,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17936865407,103,0,0,2022/8/17 21:56,2022/8/20 12:33,3,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17936768462,203,0,0,2022/8/19 17:41,2022/8/20 12:12,1,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17936739682,0,0,0,2022/8/11 20:21,2022/8/20 12:02,9,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17936662891,0,0,0,2022/8/19 10:40,2022/8/20 11:46,1,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17936597404,0,0,0,2022/8/17 19:59,2022/8/20 11:31,3,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17936498930,203,0,1,2022/8/4 12:45,2022/8/20 11:09,16,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,安装服务好
100013588055 ,17936426472,0,0,0,2022/8/17 20:07,2022/8/20 10:53,3,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17936423748,0,0,0,2022/8/17 20:40,2022/8/20 10:53,3,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17936222120,201,1,0,2022/8/19 18:22,2022/8/20 10:08,1,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17936002832,0,0,1,2022/8/17 18:18,2022/8/20 9:14,3,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,满意
100013588055 ,17934558435,0,0,0,2022/8/16 12:53,2022/8/19 21:36,3,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17934527908,103,0,0,2022/8/18 7:37,2022/8/19 21:29,1,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17934513942,0,0,0,2022/8/16 21:08,2022/8/19 21:24,3,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,美的售后服务很差评！物流到后说电话预约安装没有说明太多情况，安装师傅来后样样要加钱拆加钱装的。后来被我取消安装，我的空调还在家里等候
100013588055 ,17934500998,201,0,0,2022/8/8 17:14,2022/8/19 21:23,11,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
100013588055 ,17934493879,103,0,0,2022/8/16 19:35,2022/8/19 21:20,3,5,美的(Midea) 1.5匹 风酷 新能效 变频冷暖 自清洁 壁挂式卧室空调挂机 京东小家智能家电 KFR-35GW/N8XHC3,此用户未填写评价内容
